countryname,wbcode,iso3,region,incgroup2,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,GINIp,GINIc,IGP,NL1,NL2,COR,MAcatM,MAcatC1,Q4_IGpri,BHQ1,BHQ2,BHQ3,BHQ4,Q4BH,Q4child,Delta50,Asher_Q4_IGpri,ThreeGen_obs,ThreeGen_IGPp1,ThreeGen_IGPg1,ThreeGen_IGPgsd,All2125_MEANp,All2125_MEANc,All2125_IGP,All2125_MAcatC1,Cores2125_MEANp,Cores2125_MEANc,Cores2125_IGP,Cores2125_MAcatC1,Shortfall0611_obs,Shortfall0611_IGP,Shortfall1217_obs,Shortfall1217_IGP,IGEincome,S1,S2,S3,MLD_psu
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1960,Retrospective question,1960,max,daughter,463,.0059054391458631,.0766962915658951,.2036963403224945,.429387092590332,.2843148410320282,0,0,.041580855846405,.4732846617698669,.485134482383728,12.65467071533203,13.96371364593506,3.758916139602661,2.864657640457153,.16517006,.11485209,.2868568301200867,.0142765752971172,.0110674183815718,.376404732465744,.6733167171478272,.63972407579422,.4343056082725525,.2904579,.24361245,.25879881,.20713085,.19127873,.27519161,3.6288204,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1960,Retrospective question,1960,max,son,336,.0064766523428261,.0703881084918976,.2410323172807694,.4724602699279785,.2096426635980606,0,.0054779811762273,.0577612780034542,.6692488193511963,.2675119340419769,12.16971302032471,13.00965785980225,3.555428743362427,2.795582294464111,.15955426,.11600036,.2906442284584045,.1782420128583908,.0045961481519043,.3696420788764954,.5362358689308167,.5535096526145935,.3884942531585693,.38323376,.31673872,.14300546,.15702206,.42076933,.22391769,2.6450751,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1960,Retrospective question,1960,mom,all,912,.0121912602335215,.1123172119259834,.2613754868507385,.4483673870563507,.1657486408948898,0,.0022791989613324,.0522064343094826,.5820093154907227,.3635050356388092,11.47503757476807,13.4249792098999,3.576017141342163,2.816080331802368,.17046055,.11600887,.2839188575744629,.1211747080087662,.0072643212042749,.360536128282547,.659146785736084,.6636606454849243,.3741689026355743,.33080399,.28923473,.20601442,.17394686,.31927586,.25051507,3.8794432,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1960,Retrospective question,1960,mom,daughter,526,.0143360057845712,.1145400628447533,.2528791129589081,.4298251867294312,.1884196102619171,0,0,.0447656735777855,.4973404705524445,.4578938782215118,11.6047306060791,13.8283634185791,3.74704909324646,2.8361496925354,.17763214,.11470556,.273298978805542,.070843480527401,.0089971954002976,.3610756695270538,.7150735259056091,.7026864290237427,.3899172842502594,.2820003,.24439602,.25957361,.2140301,.22733864,.27450886,4.4551692,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1960,Retrospective question,1960,mom,son,386,.0098621025681496,.1099032387137413,.2706024050712585,.4685038924217224,.1411283612251282,0,.0047543691471219,.0602869689464569,.6739583015441895,.261000394821167,11.33443260192871,12.98765182495117,3.379549026489258,2.730832815170288,.1617623,.11340829,.2886527478694916,.2591924965381622,.0013248176546767,.3572229444980621,.5984112620353699,.6236128807067871,.3527850210666657,.38148257,.33581755,.15045308,.13224679,.44446346,.22450225,3.283637,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,avg,all,777,0,.0140239726752043,.1125071197748184,.5516391396522522,.3218297958374023,0,0,.0741404071450233,.4827268719673157,.4431326985359192,12.97594833374023,14.14619255065918,2.766761779785156,3.102171659469605,.11768329,.1236916,.3436292111873627,.3506096303462982,-.0002695765579119,.3064756691455841,.5136497616767883,.4466529786586762,.3866938948631287,.33375585,.27767095,.21640737,.17216583,.2967312,.25070721,2.5804856,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,avg,daughter,449,0,.014298502355814,.1207748800516129,.5571991801261902,.3077274262905121,0,0,.0508565418422222,.430268406867981,.5188750624656677,12.8443546295166,14.61131286621094,2.750646352767944,3.05591630935669,.11804136,.11757158,.263780802488327,-.1162037327885628,.0148390047252178,.2374304831027985,.5814141631126404,.5239070057868958,.4227460026741028,.23390597,.27850473,.2571964,.2303929,.23974209,.29005218,3.3235209,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,avg,son,328,0,.0137206129729748,.1033710911870003,.5454951524734497,.3374131619930267,0,0,.0998695343732834,.540694534778595,.3594359457492828,13.121506690979,13.63171195983887,2.781109809875488,3.075787305831909,.11689886,.12565565,.45038902759552,1.010183811187744,-.0213652700185776,.4072392582893372,.4387688040733337,.3574610948562622,.3498685956001282,.45430967,.27664158,.16717847,.10187028,.35501778,.20718677,1.6836175,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,dad,all,785,.006299898494035,.0305218584835529,.1774622648954392,.539742648601532,.2459733039140701,0,0,.0759658887982368,.4841572940349579,.4398768246173859,12.7680253982544,14.11731624603272,3.292027950286865,3.107290267944336,.13847668,.12411903,.2450471371412277,.354088693857193,-.0043181395158172,.2596159279346466,.5705642104148865,.5385997295379639,.3664898872375488,.32784748,.26862225,.22085319,.18267705,.32811758,.25063699,3.0790939,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,dad,daughter,454,.0071256444789469,.0386192575097084,.1861296594142914,.5393770337104797,.2287484109401703,0,0,.0520852841436863,.4320183992385864,.5158963203430176,12.60533046722412,14.58655452728272,3.342157363891602,3.057601928710938,.14211544,.11784498,.166569396853447,.1230151653289795,.0017517246305943,.1820711642503738,.6340978145599365,.6042371392250061,.4302776157855988,.22506614,.27405125,.26456866,.23631397,.266458,.29251587,3.8613918,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,dad,son,331,.0053876503370702,.0215762071311474,.1678868979215622,.5401466488838196,.2650026082992554,0,0,.1023481339216232,.5417580604553223,.3558937907218933,12.94794178009033,13.59840965270996,3.230769395828247,3.083339214324951,.13413724,.12620524,.3565320074558258,.779330849647522,-.016436655074358,.3735795915126801,.5003750920295715,.4625096321105957,.3058230578899384,.45052329,.26233542,.16857469,.11856659,.38670912,.20432529,2.1463668,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,max,all,777,0,.0102686015889049,.0963613986968994,.5440810322761536,.3492889702320099,0,0,.0741404071450233,.4827268719673157,.4431326985359192,13.87439823150635,14.14619255065918,2.949096441268921,3.102171659469605,.11721459,.1236916,.3002298772335053,.8726561069488525,-.020517697557807,.2854151427745819,.5070082545280457,.4403660893440247,.364250510931015,.31968409,.28020313,.22163334,.17847945,.32291579,.25063655,1.9850546,.36359295,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,max,daughter,449,0,.0120688062161207,.0922141075134277,.5533928275108337,.3423242568969727,0,0,.0508565418422222,.430268406867981,.5188750624656677,13.8709135055542,14.61131286621094,2.956515550613403,3.05591630935669,.11717816,.11757158,.2217629998922348,.6061089038848877,-.0138034243136644,.214549645781517,.5758826732635498,.5185028910636902,.3982186317443848,.22399901,.27406886,.26910514,.23282702,.26650339,.29127201,2.6367514,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,max,son,328,0,.0082793403416872,.1009442359209061,.5337913036346436,.3569851219654083,0,0,.0998695343732834,.540694534778595,.3594359457492828,13.87825393676758,13.63171195983887,2.945032119750977,3.075787305831909,.11720911,.12565565,.3882127702236176,1.208809971809387,-.0293485131114721,.3717094361782074,.4309006631374359,.3520547449588776,.3257393836975098,.4270159,.28709048,.16842473,.11746892,.38702065,.20568864,1.2549976,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,mom,all,867,.0018008998595178,.0250223632901907,.1280919462442398,.6060425639152527,.2390422224998474,0,0,.0927834659814835,.486068606376648,.4211479425430298,13.04819393157959,13.95593070983887,2.928350448608398,3.120671987533569,.12048455,.12615301,.3214545845985413,.0522605031728745,.0103935664519668,.3016439080238342,.514549195766449,.4699178040027618,.3951839804649353,.31217822,.28494096,.22457443,.17830637,.30531877,.25059018,2.3876917,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,mom,daughter,504,.0034231622703373,.0276340208947659,.1343005746603012,.6102363467216492,.2244058847427368,0,0,.0610390156507492,.4423966705799103,.4965642988681793,12.9588212966919,14.45313358306885,3.005337715148926,3.071796178817749,.12377147,.1196962,.2475098520517349,-.0851095095276833,.0130642652511597,.2421549558639526,.5946859121322632,.5579221844673157,.4360339939594269,.21460381,.28085938,.26804614,.23649064,.23826851,.2957947,3.1761434,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,mom,son,363,0,.0221231188625097,.1211996451020241,.6013869643211365,.2552902400493622,0,0,.1280234903097153,.5345494747161865,.3374269902706146,13.14749908447266,13.40347385406494,2.840824842453003,3.085194826126099,.11669913,.12821069,.4271803498268127,.6026468873023987,-.0066316691227257,.3933445811271668,.425588071346283,.3681710958480835,.3551356196403503,.42327371,.28952178,.17521913,.11198538,.37095165,.20036212,1.4906256,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,avg,all,767,0,.0029631739016622,.0535409897565842,.5147650837898254,.4287307560443878,0,.0014228102518246,.0929937586188316,.4463670253753662,.4592163860797882,13.66154479980469,14.39372444152832,2.45559573173523,2.641696453094482,.10042901,.10330773,.3927310705184937,.6178928017616272,-.0082219615578651,.3650641739368439,.4842192828655243,.377217561006546,.3920365869998932,.33214909,.29298961,.19875085,.17611048,.29152188,.2507185,1.9864445,,,,,,13.684331,13.545482,.38451353,.36446574,13.779688,13.689154,.41113773,.41332275,,,154,.016361935,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,avg,daughter,405,0,.0058023538440466,.0498603731393814,.5151007175445557,.4292365610599518,0,0,.0780305564403534,.3577640950679779,.5642053484916687,13.59253120422363,14.846604347229,2.454315662384033,2.603766202926636,.10054734,.097825892,.4120226502418518,.2528974711894989,.0059237782843411,.388373464345932,.5957337617874146,.4806132614612579,.4807850122451782,.29134658,.23188311,.25658357,.22018674,.15657185,.30045992,2.4876463,,,,,,,,,,,,,,,,71,.021868881,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,avg,son,362,0,0,.0573823489248753,.5144147872924805,.4282028377056122,0,.0029077578801662,.1086104437708855,.5388394594192505,.3496423363685608,13.73346996307373,13.92174339294434,2.458149671554565,2.601336717605591,.10017797,.10442065,.384382575750351,1.120588421821594,-.0263597890734673,.3632247447967529,.3678347170352936,.2695013880729675,.3107847273349762,.37438726,.35618895,.13891938,.1305044,.41509876,.19887911,1.4679546,,,,,,13.559459,13.169548,.36061668,.30451307,13.454075,13.428531,.42017183,.36231628,,,83,.016659772,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,dad,all,782,.0027436669915915,.0110222287476063,.1141248419880867,.5725027322769165,.2996065318584442,0,.0013947073603049,.0952140539884567,.4482441544532776,.4551470875740051,13.41825866699219,14.36217784881592,2.91496467590332,2.651600360870361,.11751514,.103941,.2871807217597961,.3688662350177765,-.0030803359113634,.3157043159008026,.5249184370040894,.4732671678066254,.3758860230445862,.33805782,.27468377,.21125576,.17600265,.31398126,.25082028,2.5265346,,,,,,13.446994,13.544517,.29729593,.43811551,13.610328,13.586232,.35372594,.48906708,,,159,.0040626246,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,dad,daughter,408,.0054451446048915,.0161733645945787,.1233241334557533,.575812578201294,.2792447805404663,0,0,.0775232091546059,.3597938418388367,.5626829862594605,13.21906566619873,14.83666610717773,2.993310928344727,2.602601289749146,.1213737,.097869858,.2986851334571838,.1723745912313461,.0049830218777061,.3435245752334595,.6417278647422791,.5959233641624451,.4498232901096344,.29351801,.21830508,.26404715,.22412978,.19588134,.30271202,3.154598,,,,,,,,,,,,,,,,73,.0010023678,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,dad,son,374,0,.0057906461879611,.1047818809747696,.5691412091255188,.3202862739562988,0,.0028111962601542,.1131811738014221,.5380758047103882,.3459317982196808,13.62027454376221,13.88096523284912,2.82280158996582,2.617103338241577,.11331518,.1053975,.3012818396091461,1.103246450424194,-.0287699587643147,.3249618709087372,.4062848389148712,.3411736786365509,.3081454038619995,.38623303,.33560544,.15420656,.12395496,.42216247,.19819312,1.8475858,,,,,,13.353066,13.163036,.31620359,.34472698,13.253082,13.304805,.31731498,.44399258,,,86,.0075375307,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,max,all,767,0,.0018600628245622,.0488484650850296,.5102799534797669,.4390115141868591,0,.0014228102518246,.0929937586188316,.4463670253753662,.4592163860797882,14.48915672302246,14.39372444152832,2.650700092315674,2.641696453094482,.10160149,.10330773,.3187479972839356,1.023672819137573,-.0243845861405134,.3198344111442566,.4794455468654633,.3661446571350098,.3705166280269623,.33468938,.27455732,.20199342,.18875988,.31866452,.25076467,1.4140651,.36627463,,,,,14.540029,13.545482,.33142594,.34469283,14.634297,13.689154,.33903784,.40420413,,,154,.023013987,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,max,daughter,405,0,.0036422915291041,.0433779321610928,.5091297626495361,.4438499808311462,0,0,.0780305564403534,.3577640950679779,.5642053484916687,14.51934719085693,14.846604347229,2.632387161254883,2.603766202926636,.10050669,.097825892,.3443679809570313,.6042805910110474,-.0090382797643542,.3481533229351044,.5890923142433167,.467051088809967,.4439093768596649,.30555949,.20487384,.26102769,.22853898,.21762967,.30074641,1.7681645,,,,,,,,,,,,,,,,71,.01957438,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,max,son,362,0,0,.0545579083263874,.5114803910255432,.4339617192745209,0,.0029077578801662,.1086104437708855,.5388394594192505,.3496423363685608,14.45769214630127,13.92174339294434,2.672818660736084,2.601336717605591,.10269108,.10442065,.2888436615467072,1.394056558609009,-.0380281880497932,.2967807650566101,.3650102615356445,.2626711428165436,.2896612584590912,.36457011,.34585962,.14151126,.14805903,.4299325,.19867483,1.0522277,,,,,,14.32894,13.169548,.29235804,.29163739,14.215527,13.428531,.35041806,.34833574,,,83,.02544775,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,mom,all,882,0,.0016098984051496,.076914869248867,.5871683359146118,.334306925535202,0,.0032603128347546,.1042404323816299,.4579720199108124,.4345272481441498,13.81842517852783,14.22432136535645,2.615118980407715,2.652823686599731,.10385746,.10496788,.3329856097698212,.9041264057159424,-.0203210897743702,.3282528817653656,.4703898429870606,.3963644206523895,.3721542358398438,.33157244,.27089226,.21491122,.18262404,.3204602,.25060165,1.8751986,,,,,,13.859026,13.465716,.30514562,.39618608,13.840832,13.612459,.24697214,.47890598,,,173,.013782529,,,,,
Estonia,EST,EST,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,mom,daughter,462,0,.0031771783251315,.0752311050891876,.5878344178199768,.3337572813034058,0,.0020101885311306,.0899635180830956,.3694699108600617,.5385563969612122,13.81516456604004,14.69700813293457,2.611149072647095,2.609166622161865,.10366274,.099031739,.3392964005470276,.5009785294532776,-.0057835537008941,.3395542204380035,.5787971019744873,.49612757563591,.4469520747661591,.28209028,.20372809,.28228149,.23190016,.19917852,.30602661,2.3486724,,,,,,14.007509,13.827341,.33901396,.42921144,14.197435,13.965929,.16251604,.53929442,,,80,.01635473,,,,,
